-29.2208	0.996615	0.516418
-27.1486	0.996135	0.519073
-30.3153	0.9975	0.360108
-29.0813	0.997404	0.35866
-26.3761	0.99749	0.260707
-26.2031	0.997489	0.190048
-23.6861	0.997458	0.307378
-23.003	0.997845	0.386641
-24.5398	0.997871	0.344271
-25.8854	0.997402	0.438013
-27.1744	0.997384	0.512698
-27.8618	0.997799	0.48702
-27.423	0.997648	0.435926
-29.3932	0.99761	0.578779
-32.3244	0.997563	0.707791
-35.7579	0.99734	0.716269
-32.561	0.998221	0.473207
-33.5094	0.998713	0.6131
-32.313	0.998751	0.590614
-32.3429	0.998767	0.617818
-33.9997	0.998753	0.568182
-39.6437	0.998785	0.643043
-45.4331	0.998712	0.627585
-51.0698	0.998726	0.531376
-60.3957	0.99794	0.479775
-64.1508	0.99822	0.372289
-65.7527	0.997293	0.526598
-67.858	0.990905	0.414431
-63.842	0.996137	0.365721
-64.9174	0.997973	0.374856
-70.0952	0.997048	0.418286
-73.1369	0.995757	0.288306
-73.0117	0.996215	0.319273
-72.6898	0.997018	0.618791
-75.5734	0.994934	0.443994
-75.7275	0.995104	0.376189
-74.29	0.995915	0.213515
-74.6631	0.995804	0.182334
-74.5873	0.996207	0.519762
-66.3172	0.999424	0.879975
-65.9265	0.999382	0.873502
-73.1297	0.997228	0.764809
-71.9169	0.997426	0.753957
-72.0715	0.997325	0.631578
-72.3124	0.997832	0.803349
-73.8165	0.996149	0.687686
-70.4921	0.998428	0.845043
-74.69	0.995786	0.636403
-78.5094	0.986574	0.500573
-75.2455	0.95243	0.434267
-70.3076	0.688784	0.55935
-65.7029	0.467499	0.440725
-62.8716	0.485555	0.5684
-61.2887	0.383829	0.460054
-59.9589	0.19112	0.298976
-58.3538	0.455372	0.402046
-56.9446	0.463044	0.334518
-56.593	0.345476	0.308509
-55.2846	0.308342	0.270277
-54.0556	0.400383	0.330315
-52.856	0.0923561	0.363984
-53.2063	0.327803	0.431421
-51.2662	0.556988	0.491918
-52.81	0.528618	0.390764
-52.3077	0.470959	0.308209
-52.0215	0.572354	0.418744
-50.6367	0.63603	0.599195
-52.0057	0.562029	0.360424
